1 25 243 0 3 0 33 78.75 937.938 0.9375 0.9375 -0.0625 0.9375 0.9375 -0.0625 -0.0625 -1.0625 -0.0625 -1.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 1.9375 -0.0625 -0.0625 -0.0625 -0.0625 0.9375 3.9375 6.9375 8.9375 8.9375 7.9375 5.9375 4.9375 3.9375 2.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 1.9375 1.9375 0.9375 0.9375 -0.0625 0.9375 -0.0625 0.9375 0.9375 0.9375 -0.0625 0.9375 -0.0625 0.9375 -1.0625 -0.0625 -0.0625 -0.0625 -0.0625 0.9375 -0.0625 0.9375 0.9375 -0.0625 -1.0625 -0.0625 -1.0625 -0.0625 -0.0625 -0.0625 1.9375 0.9375 0.9375 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 -0.0625 0.9375 -0.0625 0.9375 -0.0625 0.9375 -0.0625 -0.0625 -0.0625 -0.0625 -1.0625 -1.0625 -0.0625 -0.0625 0.9375 0.9375 -0.0625 -0.0625 -0.0625 
1 25 243 0 3 0 37 116.375 937.844 0.84375 -0.15625 0.84375 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 0.84375 -0.15625 -0.15625 -0.15625 0.84375 -0.15625 0.84375 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 0.84375 0.84375 1.84375 5.84375 11.8438 14.8438 15.8438 11.8438 9.84375 5.84375 5.84375 3.84375 3.84375 2.84375 2.84375 0.84375 2.84375 1.84375 1.84375 0.84375 1.84375 0.84375 1.84375 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 0.84375 -0.15625 0.84375 -0.15625 0.84375 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 0.84375 0.84375 0.84375 0.84375 -0.15625 0.84375 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 0.84375 0.84375 -0.15625 0.84375 -0.15625 -0.15625 -1.15625 -1.15625 -1.15625 -0.15625 0.84375 0.84375 0.84375 0.84375 -0.15625 -0.15625 -0.15625 -1.15625 -0.15625 -0.15625 0.84375 0.84375 -0.15625 0.84375 -0.15625 -1.15625 -1.15625 
1 33 243 0 1 0 38 65.375 941.344 0.34375 -0.65625 0.34375 0.34375 0.34375 0.34375 0.34375 0.34375 -0.65625 0.34375 0.34375 0.34375 0.34375 1.34375 1.34375 0.34375 0.34375 -1.65625 -0.65625 -1.65625 -0.65625 0.34375 1.34375 0.34375 0.34375 -0.65625 0.34375 0.34375 3.34375 6.34375 7.34375 6.34375 6.34375 4.34375 4.34375 3.34375 3.34375 1.34375 1.34375 0.34375 1.34375 1.34375 1.34375 1.34375 1.34375 0.34375 0.34375 0.34375 -0.65625 0.34375 -0.65625 0.34375 1.34375 0.34375 1.34375 0.34375 1.34375 -0.65625 -0.65625 -1.65625 0.34375 -0.65625 0.34375 0.34375 0.34375 0.34375 0.34375 -0.65625 -0.65625 -0.65625 0.34375 0.34375 0.34375 0.34375 0.34375 0.34375 1.34375 -0.65625 0.34375 -0.65625 -0.65625 0.34375 0.34375 0.34375 0.34375 1.34375 0.34375 -0.65625 0.34375 -0.65625 0.34375 -0.65625 0.34375 0.34375 0.34375 0.34375 0.34375 0.34375 0.34375 -0.65625 
1 31 243 0 6 0 44 74.125 931.281 1.28125 0.28125 1.28125 0.28125 0.28125 -0.71875 -0.71875 -1.71875 0.28125 -0.71875 0.28125 1.28125 1.28125 0.28125 0.28125 -0.71875 0.28125 -1.71875 0.28125 -0.71875 0.28125 -0.71875 0.28125 0.28125 1.28125 -0.71875 0.28125 1.28125 4.28125 7.28125 9.28125 8.28125 8.28125 5.28125 4.28125 1.28125 2.28125 0.28125 0.28125 0.28125 1.28125 2.28125 1.28125 2.28125 1.28125 1.28125 1.28125 -0.71875 0.28125 -0.71875 0.28125 1.28125 1.28125 0.28125 1.28125 -0.71875 0.28125 -1.71875 -0.71875 -0.71875 0.28125 0.28125 1.28125 0.28125 0.28125 0.28125 0.28125 -1.71875 0.28125 -0.71875 0.28125 0.28125 1.28125 1.28125 0.28125 -1.71875 1.28125 -0.71875 0.28125 -0.71875 1.28125 0.28125 1.28125 0.28125 1.28125 -0.71875 0.28125 -0.71875 -0.71875 0.28125 1.28125 0.28125 1.28125 1.28125 1.28125 -0.71875 0.28125 -0.71875 0.28125 -0.71875 
1 29 243 0 4 0 46 83 930.5 -0.5 -0.5 -0.5 -0.5 -1.5 0.5 0.5 0.5 0.5 0.5 -0.5 0.5 -1.5 -1.5 -0.5 -0.5 -0.5 0.5 0.5 1.5 -0.5 0.5 0.5 0.5 -1.5 0.5 2.5 2.5 5.5 6.5 8.5 6.5 5.5 3.5 2.5 3.5 3.5 3.5 2.5 2.5 1.5 1.5 0.5 1.5 0.5 1.5 0.5 2.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 -0.5 0.5 0.5 0.5 0.5 0.5 -0.5 0.5 -0.5 0.5 0.5 0.5 0.5 -0.5 0.5 0.5 -0.5 1.5 0.5 1.5 0.5 0.5 -0.5 0.5 -0.5 0.5 0.5 0.5 0.5 1.5 0.5 0.5 -0.5 -0.5 -0.5 -0.5 0.5 0.5 0.5 1.5 -0.5 0.5 -0.5 0.5 
1 26 243 0 5 0 53 69.125 924.031 0.03125 1.03125 -0.96875 0.03125 -0.96875 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 1.03125 1.03125 0.03125 0.03125 0.03125 1.03125 -0.96875 0.03125 -0.96875 1.03125 1.03125 0.03125 0.03125 0.03125 1.03125 1.03125 1.03125 5.03125 8.03125 8.03125 7.03125 6.03125 4.03125 3.03125 2.03125 2.03125 0.03125 1.03125 1.03125 1.03125 1.03125 1.03125 1.03125 1.03125 0.03125 0.03125 0.03125 0.03125 -0.96875 1.03125 0.03125 1.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 1.03125 0.03125 1.03125 0.03125 0.03125 -0.96875 0.03125 0.03125 0.03125 1.03125 1.03125 0.03125 1.03125 0.03125 0.03125 0.03125 0.03125 -0.96875 1.03125 0.03125 1.03125 0.03125 1.03125 0.03125 0.03125 1.03125 0.03125 0.03125 -0.96875 -0.96875 1.03125 0.03125 1.03125 1.03125 0.03125 0.03125 0.03125 
1 25 243 0 3 0 56 177.5 937.875 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 0.875 0.875 0.875 0.875 -0.125 0.875 -1.125 0.875 -1.125 0.875 -0.125 1.875 0.875 0.875 -0.125 -0.125 -0.125 -0.125 -0.125 0.875 1.875 5.875 10.875 15.875 18.875 17.875 12.875 9.875 6.875 5.875 4.875 3.875 3.875 3.875 1.875 2.875 0.875 0.875 0.875 1.875 1.875 2.875 1.875 1.875 0.875 1.875 0.875 -0.125 -0.125 0.875 -0.125 1.875 1.875 1.875 0.875 1.875 -0.125 -0.125 -0.125 0.875 0.875 0.875 0.875 0.875 0.875 0.875 -0.125 -0.125 0.875 -0.125 -1.125 0.875 -0.125 1.875 0.875 0.875 -0.125 0.875 -0.125 -0.125 0.875 -0.125 0.875 0.875 0.875 0.875 -0.125 0.875 -0.125 -0.125 -0.125 0.875 -0.125 1.875 
1 25 243 0 3 0 64 121.25 938.312 1.3125 1.3125 0.3125 0.3125 -0.6875 -0.6875 -1.6875 -0.6875 0.3125 1.3125 1.3125 1.3125 1.3125 1.3125 0.3125 0.3125 -0.6875 0.3125 0.3125 1.3125 1.3125 2.3125 1.3125 1.3125 0.3125 1.3125 0.3125 4.3125 6.3125 10.3125 11.3125 9.3125 6.3125 5.3125 2.3125 2.3125 1.3125 2.3125 1.3125 2.3125 2.3125 2.3125 1.3125 1.3125 1.3125 0.3125 1.3125 1.3125 1.3125 0.3125 1.3125 2.3125 0.3125 1.3125 0.3125 1.3125 -0.6875 0.3125 -0.6875 1.3125 0.3125 1.3125 0.3125 1.3125 0.3125 0.3125 0.3125 0.3125 -0.6875 0.3125 0.3125 1.3125 0.3125 1.3125 0.3125 0.3125 -0.6875 1.3125 0.3125 1.3125 -0.6875 1.3125 0.3125 0.3125 0.3125 1.3125 0.3125 1.3125 0.3125 0.3125 0.3125 0.3125 0.3125 0.3125 0.3125 1.3125 0.3125 1.3125 -0.6875 0.3125 
1 36 243 0 2 0 66 109.625 942.406 0.40625 -0.59375 0.40625 -0.59375 0.40625 0.40625 1.40625 0.40625 0.40625 0.40625 0.40625 -0.59375 0.40625 -0.59375 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 1.40625 2.40625 4.40625 8.40625 8.40625 8.40625 6.40625 5.40625 5.40625 5.40625 3.40625 4.40625 3.40625 2.40625 2.40625 1.40625 1.40625 1.40625 1.40625 1.40625 1.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 1.40625 0.40625 1.40625 0.40625 0.40625 1.40625 0.40625 -0.59375 0.40625 1.40625 1.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 1.40625 -0.59375 -0.59375 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 0.40625 1.40625 0.40625 0.40625 0.40625 -0.59375 0.40625 -0.59375 -0.59375 0.40625 0.40625 -0.59375 0.40625 0.40625 0.40625 0.40625 
1 25 243 0 3 0 68 138.875 938.219 0.21875 0.21875 -0.78125 0.21875 -0.78125 1.21875 0.21875 1.21875 0.21875 1.21875 0.21875 0.21875 0.21875 0.21875 -0.78125 0.21875 0.21875 1.21875 1.21875 1.21875 1.21875 1.21875 0.21875 0.21875 0.21875 1.21875 3.21875 7.21875 11.2188 14.2188 15.2188 13.2188 9.21875 6.21875 4.21875 4.21875 3.21875 3.21875 3.21875 4.21875 2.21875 2.21875 1.21875 0.21875 0.21875 1.21875 0.21875 1.21875 1.21875 1.21875 1.21875 0.21875 0.21875 0.21875 -0.78125 0.21875 0.21875 1.21875 0.21875 2.21875 0.21875 1.21875 0.21875 0.21875 0.21875 -0.78125 0.21875 0.21875 1.21875 1.21875 0.21875 0.21875 -0.78125 0.21875 -0.78125 0.21875 -0.78125 0.21875 0.21875 1.21875 0.21875 1.21875 0.21875 -0.78125 -0.78125 0.21875 0.21875 0.21875 1.21875 1.21875 0.21875 0.21875 -0.78125 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 
1 25 243 0 3 0 69 67.25 938.062 0.0625 0.0625 -0.9375 1.0625 1.0625 1.0625 0.0625 1.0625 -0.9375 0.0625 0.0625 0.0625 -0.9375 0.0625 0.0625 1.0625 0.0625 1.0625 0.0625 0.0625 -0.9375 0.0625 -0.9375 0.0625 1.0625 1.0625 1.0625 2.0625 3.0625 5.0625 6.0625 6.0625 4.0625 4.0625 3.0625 2.0625 2.0625 2.0625 1.0625 1.0625 0.0625 0.0625 -0.9375 0.0625 0.0625 2.0625 1.0625 2.0625 0.0625 0.0625 -0.9375 -0.9375 0.0625 0.0625 0.0625 2.0625 1.0625 1.0625 1.0625 1.0625 0.0625 0.0625 -0.9375 0.0625 0.0625 1.0625 1.0625 1.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 1.0625 1.0625 0.0625 -0.9375 0.0625 0.0625 0.0625 0.0625 1.0625 1.0625 1.0625 0.0625 0.0625 0.0625 0.0625 -0.9375 0.0625 1.0625 1.0625 0.0625 1.0625 
1 25 243 0 3 0 71 91.125 937.781 0.78125 -0.21875 0.78125 -0.21875 -0.21875 -0.21875 -0.21875 -1.21875 -0.21875 -1.21875 -0.21875 -0.21875 -0.21875 -0.21875 -0.21875 -0.21875 -1.21875 -0.21875 -0.21875 -0.21875 0.78125 -0.21875 0.78125 -0.21875 0.78125 -0.21875 0.78125 0.78125 4.78125 8.78125 14.7812 14.7812 11.7812 7.78125 5.78125 2.78125 2.78125 1.78125 1.78125 1.78125 2.78125 1.78125 1.78125 0.78125 0.78125 -0.21875 -0.21875 -0.21875 0.78125 -0.21875 0.78125 0.78125 1.78125 0.78125 0.78125 -0.21875 0.78125 -0.21875 0.78125 0.78125 1.78125 1.78125 1.78125 -0.21875 -0.21875 -0.21875 -1.21875 -1.21875 -0.21875 0.78125 1.78125 0.78125 0.78125 -0.21875 0.78125 -1.21875 -0.21875 -1.21875 -0.21875 0.78125 -0.21875 0.78125 -0.21875 -0.21875 -0.21875 -0.21875 -1.21875 -1.21875 -0.21875 -1.21875 -0.21875 -0.21875 0.78125 -0.21875 0.78125 -0.21875 -0.21875 -1.21875 -0.21875 -0.21875 
1 25 243 0 3 0 72 112.625 937.656 0.65625 -0.34375 -1.34375 -1.34375 -0.34375 -0.34375 -0.34375 0.65625 -0.34375 0.65625 -0.34375 -0.34375 -0.34375 -1.34375 -0.34375 -0.34375 -0.34375 0.65625 0.65625 0.65625 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 0.65625 3.65625 6.65625 10.6562 11.6562 12.6562 12.6562 11.6562 8.65625 6.65625 4.65625 4.65625 3.65625 3.65625 2.65625 2.65625 1.65625 1.65625 0.65625 0.65625 0.65625 0.65625 0.65625 1.65625 0.65625 0.65625 0.65625 0.65625 -0.34375 -0.34375 -0.34375 -0.34375 0.65625 0.65625 0.65625 0.65625 0.65625 0.65625 -0.34375 0.65625 -0.34375 -0.34375 0.65625 0.65625 -0.34375 1.65625 -0.34375 0.65625 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 0.65625 -0.34375 0.65625 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 -1.34375 -0.34375 -0.34375 0.65625 -0.34375 0.65625 0.65625 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 -0.34375 
1 29 243 0 4 0 75 41.625 930.406 0.40625 0.40625 0.40625 0.40625 0.40625 -0.59375 0.40625 -1.59375 -0.59375 -0.59375 0.40625 0.40625 0.40625 0.40625 0.40625 -0.59375 -1.59375 -1.59375 -0.59375 -0.59375 -0.59375 1.40625 0.40625 -0.59375 1.40625 0.40625 2.40625 3.40625 4.40625 4.40625 6.40625 5.40625 5.40625 3.40625 3.40625 2.40625 1.40625 1.40625 1.40625 0.40625 1.40625 1.40625 1.40625 1.40625 1.40625 -0.59375 -0.59375 -0.59375 -1.59375 -1.59375 0.40625 0.40625 2.40625 1.40625 1.40625 -0.59375 -0.59375 -1.59375 0.40625 -0.59375 1.40625 0.40625 0.40625 1.40625 0.40625 -0.59375 -0.59375 -0.59375 -0.59375 -1.59375 -0.59375 -0.59375 0.40625 0.40625 1.40625 -0.59375 -0.59375 -1.59375 -0.59375 0.40625 0.40625 -0.59375 0.40625 -0.59375 0.40625 -0.59375 -0.59375 -1.59375 -1.59375 -1.59375 -0.59375 -0.59375 0.40625 0.40625 0.40625 -0.59375 0.40625 -0.59375 0.40625 0.40625 
1 25 243 0 3 0 77 84.75 937.688 -1.3125 0.6875 -0.3125 0.6875 -0.3125 0.6875 0.6875 -0.3125 -1.3125 -0.3125 -1.3125 -0.3125 -0.3125 0.6875 -0.3125 0.6875 -0.3125 0.6875 -0.3125 -0.3125 -1.3125 0.6875 -0.3125 -0.3125 -0.3125 0.6875 -0.3125 3.6875 5.6875 11.6875 13.6875 13.6875 10.6875 8.6875 5.6875 4.6875 2.6875 3.6875 2.6875 1.6875 0.6875 1.6875 0.6875 0.6875 0.6875 1.6875 -0.3125 1.6875 0.6875 -0.3125 -1.3125 0.6875 -1.3125 -0.3125 -0.3125 -0.3125 -0.3125 0.6875 -0.3125 -0.3125 -0.3125 -0.3125 -1.3125 0.6875 -0.3125 0.6875 -0.3125 0.6875 0.6875 -0.3125 -0.3125 -0.3125 -0.3125 -0.3125 -0.3125 0.6875 -0.3125 -0.3125 -1.3125 -0.3125 -0.3125 -0.3125 -1.3125 -0.3125 -0.3125 0.6875 0.6875 0.6875 -0.3125 -0.3125 -0.3125 -0.3125 -0.3125 0.6875 -0.3125 -0.3125 0.6875 -0.3125 -0.3125 -0.3125 
